word,traditional,pinyin,hsk_level
热情,熱情,rè qíng,2
然后,然後,rán hòu,2
照片,照片,zhào piàn,2
照相,照相,zhào xiàng,2
照顾,照顧,zhào gu,2
熟,熟,shú,2
爬,爬,pá,2
爬山,爬山,pá shān,2
爱人,愛人,ài ren,2
爱情,愛情,ài qíng,2
片,片,piān,2
特别,特別,tè bié,2
特点,特點,tè diǎn,2
狗,狗,gǒu,2
猫,貓,māo,2
班长,班長,bān zhǎng,2
球场,球場,qiú chǎng,2
球队,球隊,qiú duì,2
球鞋,球鞋,qiú xié,2
理想,理想,lǐ xiǎng,2
瓶,瓶,píng,2
瓶子,瓶子,píng zi,2
生,生,shēng,2
生活,生活,shēng huó,2
生词,生詞,shēng cí,2
画,畫,huà,2
画儿,畫兒,huà r,2
画家,畫家,huà jiā,2
留,㽞,liú,2
留下,留下,liú xià,2
留学生,留學生,liú xué shēng,2
疼,疼,téng,2
白色,白色,bái sè,2
的话,的話,de huà,2
目的,目的,mù dì,2
直接,直接,zhí jiē,2
相信,相信,xiāng xìn,2
相同,相同,xiāng tóng,2
相机,相機,xiàng jī,2
省,省,shěng,2
看法,看法,kàn fǎ,2
真正,真正,zhēn zhèng,2
眼,眼,yǎn,2
眼睛,眼睛,yǎn jing,2
短,短,duǎn,2
短信,短信,duǎn xìn,2
碗,㼝,wǎn,2
碰,掽,pèng,2
碰到,碰到,pèng dào,2
碰见,碰見,pèng jiàn,2
礼物,禮物,lǐ wù,2
离,离,chī,2
离开,離開,lí kāi,2
秋天,秋天,qiū tiān,2
科,科,kē,2
科学,科學,kē xué,2
科学家,科學家,kē xué jiā,2
租,租,zū,2
称,稱,chèn,2
空气,空氣,kōng qì,2
站住,站住,zhàn zhù,2
笑话,笑話,xiào hua,2
笑话儿,笑話兒,xiàohuar5,2
笔,筆,bǐ,2
笔记,筆記,bǐ jì,2
笔记本,筆記本,bǐ jì běn,2
等于,等於,děng yú,2
等到,等到,děng dào,2
答应,答應,dā ying,2
筷子,筷子,kuài zi,2
算,算,suàn,2
篇,篇,piān,2
篮球,籃球,lán qiú,2
米,米,Mǐ,2
红,紅,Hóng,2
红色,紅色,hóng sè,2
级,級,jí,2
纸,帋,zhǐ,2
练,練,liàn,2
练习,練習,liàn xí,2
组,組,Zǔ,2
组成,組成,zǔ chéng,2
组长,組長,zǔ zhǎng,2
经常,經常,jīng cháng,2
经理,經理,jīng lǐ,2
经过,經過,jīng guò,2
结果,結果,jiē guǒ,2
绿,綠,lu:4,2
绿色,綠色,lu:4 sè,2
网,網,wǎng,2
网球,網球,wǎng qiú,2
网站,網站,wǎng zhàn,2
老年,老年,lǎo nián,2
老是,老是,lǎo shi,2
老朋友,老朋友,lǎo péng you,2
考生,考生,kǎo shēng,2
而且,而且,ér qiě,2
背,揹,bēi,2
能够,能夠,néng gòu,2
脏,臟,zàng,2
脚,腳,jiǎo,2
脸,臉,liǎn,2
腿,腿,tuǐ,2
自己,自己,zì jǐ,2
自由,自由,zì yóu,2
自行车,自行車,zì xíng chē,2
舒服,舒服,shū fu,2
船,舩,chuán,2
节,節,jiē,2
节日,節日,jié rì,2
节目,節目,jié mù,2
花园,花園,huā yuán,2
英文,英文,Yīng wén,2
英语,英語,Yīng yǔ,2
草,艸,cǎo,2
草地,草地,cǎo dì,2
药,葯,yào,2
药店,藥店,yào diàn,2
药水,藥水,Yào shuǐ,2
药片,藥片,yào piàn,2
菜单,菜單,cài dān,2
蓝,藍,Lán,2
蓝色,藍色,lán sè,2
虽然,雖然,suī rán,2
蛋,蛋,Dàn,2
行为,行為,xíng wéi,2
行人,行人,xíng rén,2
行动,行動,xíng dòng,2
街,街,jiē,2
表,表,biǎo,2
装,裝,zhuāng,2
西北,西北,Xī běi,2
西医,西醫,xī yī,2
西南,西南,xī nán,2
西方,西方,Xī fāng,2
西餐,西餐,xī cān,2
要求,要求,yāo qiú,2
见到,見到,jiàn dào,2
见过,見過,jiànguò,2
观点,觀點,guān diǎn,2
角,角,Jué,2
角度,角度,jiǎo dù,2
计划,計劃,jì huà,2
计算机,計算機,jì suàn jī,2
认为,認為,rèn wéi,2
讨论,討論,tǎo lùn,2
让,讓,ràng,2
讲,講,jiǎng,2
讲话,講話,jiǎng huà,2
许多,許多,xǔ duō,2
词,䛐,cí,2
词典,詞典,cí diǎn,2
词语,詞語,cí yǔ,2
该,該,gāi,2
语言,語言,yǔ yán,2
说明,說明,shuō míng,2
请客,請客,qǐng kè,2
请求,請求,qǐng qiú,2
读音,讀音,dú yīn,2
课堂,課堂,kè táng,2
走开,走開,zǒu kāi,2
走过,走過,zǒu guò,2
走进,走進,zǒu jìn,2
起飞,起飛,qǐ fēi,2
超市,超市,chāo shì,2
超过,超過,chāo guò,2
越,越,Yuè,2
越来越,越來越,yuè lái yuè,2
路边,路邊,lù biān,2
身边,身邊,shēn biān,2
车辆,車輛,chē liàng,2
轻,輕,qīng,2
辆,輛,liàng,2
边,邊,biān,2
过去,過去,guò qù,2
过年,過年,guò nián,2
过来,過來,guò lái,2
运动,運動,yùn dòng,2
近,近,jìn,2
这么,這麼,zhè me,2
这时,這時,zhè shí,2
这时候,這時候,zhè shíhòu,2
这样,這樣,zhè yàng,2
进入,進入,jìn rù,2
进行,進行,jìn xíng,2
送到,送到,sòng dào,2
送给,送給,sòng gěi,2
选,選,xuǎn,2
通,通,tōng,2
通知,通知,tōng zhī,2
通过,通過,tōng guò,2
遍,徧,biàn,2
道,道,dào,2
道理,道理,dào li,2
道路,道路,dào lù,2
那么,那麼,nà me,2
那会儿,那會兒,nà huì r,2
那时,那時,nà shí,2
那时候,那時候,nà shí hou,2
那样,那樣,nà yàng,2
部分,部分,bù fen,2
酒,酒,jiǔ,2
酒店,酒店,jiǔ diàn,2
里头,裡頭,lǐ tou,2
重复,重複,chóng fù,2
重新,重新,chóng xīn,2
重点,重點,chóng diǎn,2
重视,重視,zhòng shì,2
银行,銀行,yín háng,2
银行卡,銀行卡,yín háng kǎ,2
长,長,cháng,2
长大,長大,zhǎng dà,2
问路,問路,wèn lù,2
问题,問題,wèn tí,2
闻,聞,Wén,2
队,隊,duì,2
队长,隊長,duì zhǎng,2
阴,陰,Yīn,2
阴天,陰天,yīn tiān,2
院,院,yuàn,2
院子,院子,yuàn zi,2
院长,院長,yuàn zhǎng,2
随便,隨便,suí biàn,2
随时,隨時,suí shí,2
难受,難受,nán shòu,2
难听,難聽,nán tīng,2
难看,難看,nán kàn,2
难过,難過,nán guò,2
难题,難題,nán tí,2
雪,雪,Xuě,2
零下,零下,líng xià,2
青少年,青少年,qīng shào nián,2
青年,青年,qīng nián,2
靠,靠,kào,2
面,面,miàn,2
面前,面前,miàn qián,2
鞋,鞋,xié,2
音乐,音樂,yīn yuè,2
音乐会,音樂會,yīn yuè huì,2
音节,音節,yīn jié,2
顺利,順利,shùn lì,2
顾客,顧客,gù kè,2
题,題,Tí,2
颜色,顏色,yán sè,2
食物,食物,shí wù,2
饭馆,飯館,fàn guǎn,2
饱,飽,bǎo,2
饺子,餃子,jiǎo zi,2
骑,騎,jì,2
骑车,騎車,qí chē,2
高中,高中,gāo zhōng,2
高级,高級,gāo jí,2
鱼,魚,Yú,2
鸟,鳥,diǎo,2
鸡,雞,jī,2
黄,黃,Huáng,2
黄色,黃色,huáng sè,2
黑,黑,Hēi,2
黑板,黑板,hēi bǎn,2
黑色,黑色,hēi sè,2
一切,一切,yī qiè,3
一方面,一方面,yī fāng miàn,3
上升,上升,shàng shēng,3
上去,上去,shàng qù,3
上来,上來,shàng lái,3
上衣,上衣,shàng yī,3
上面,上面,shàng miàn,3
下去,下去,xià qù,3
下来,下來,xià lai,3
下面,下面,xià miàn,3
不仅,不僅,bù jǐn,3
不光,不光,bù guāng,3
不安,不安,bù ān,3
不得不,不得不,bù dé bù,3
不必,不必,bù bì,3
不断,不斷,bù duàn,3
不论,不論,bù lùn,3
专业,專業,zhuān yè,3
专家,專家,zhuān jiā,3
专门,專門,zhuān mén,3
专题,專題,zhuān tí,3
世界,世界,shì jiè,3
世界杯,世界杯,Shì jiè bēi,3
世纪,世紀,shì jì,3
东部,東部,dōng bù,3
个人,個人,gè rén,3
个性,個性,gè xìng,3
中华民族,中華民族,Zhōng huá mín zú,3
中部,中部,zhōng bù,3
丰富,豐富,fēng fù,3
为了,為了,wèi le,3
主任,主任,zhǔ rèn,3
主动,主動,zhǔ dòng,3
主张,主張,zhǔ zhāng,3
主意,主意,zhǔ yi,3
主持,主持,zhǔ chí,3
举办,舉辦,jǔ bàn,3
久,久,jiǔ,3
乐,樂,Lè,3
乐观,樂觀,lè guān,3
乐队,樂隊,yuè duì,3
书架,書架,shū jià,3
乱,亂,luàn,3
争,爭,zhēng,3
争取,爭取,zhēng qǔ,3
事业,事業,shì yè,3
事件,事件,shì jiàn,3
事实,事實,shì shí,3
事实上,事實上,shì shí shàng,3
事故,事故,shì gù,3
互相,互相,hù xiāng,3
互联网,互聯網,Hù lián wǎng,3
交往,交往,jiāo wǎng,3
交易,交易,jiāo yì,3
交流,交流,jiāo liú,3
交警,交警,jiāo jǐng,3
交费,交費,jiāo fèi,3
产生,產生,chǎn shēng,3
京剧,京劇,Jīng jù,3
亲,親,qīn,3
亲人,親人,qīn rén,3
亲切,親切,qīn qiè,3
亲自,親自,qīn zì,3
人员,人員,rén yuán,3
人工,人工,rén gōng,3
人才,人才,rén cái,3
人民,人民,rén mín,3
人民币,人民幣,rén mín bì,3
人生,人生,rén shēng,3
人类,人類,rén lèi,3
人群,人群,rén qún,3
仅,僅,jǐn,3
仅仅,僅僅,jǐn jǐn,3
仍,仍,réng,3
仍然,仍然,réng rán,3
从事,從事,cóng shì,3
从前,從前,cóng qián,3
从来,從來,cóng lái,3
付,付,Fù,3
代,代,dài,3
代表,代表,dài biǎo,3
代表团,代表團,dài biǎo tuán,3
以来,以來,yǐ lái,3
价值,價值,jià zhí,3
价格,價格,jià gé,3
价钱,價錢,jià qian,3
任,任,Rén,3
任何,任何,rèn hé,3
任务,任務,rèn wu,3
优势,優勢,yōu shì,3
优点,優點,yōu diǎn,3
会员,會員,huì yuán,3
会议,會議,huì yì,3
伟大,偉大,wěi dà,3
传,傳,chuán,3
传播,傳播,chuán bō,3
传来,傳來,chuán lái,3
传说,傳說,chuán shuō,3
伤,傷,shāng,3
伤心,傷心,shāng xīn,3
体会,體會,tǐ huì,3
体现,體現,tǐ xiàn,3
体验,體驗,tǐ yàn,3
作品,作品,zuò pǐn,3
作者,作者,zuò zhě,3
使,使,shǐ,3
保,保,Bǎo,3
保存,保存,bǎo cún,3
保安,保安,bǎo ān,3
保护,保護,bǎo hù,3
保持,保持,bǎo chí,3
保留,保留,bǎo liú,3
保证,保證,bǎo zhèng,3
保险,保險,bǎo xiǎn,3
信任,信任,xìn rèn,3
信封,信封,xìn fēng,3
修,修,Xiū,3
修改,修改,xiū gǎi,3
值,值,zhí,3
值得,值得,zhí de,3
做客,做客,zuò kè,3
停止,停止,tíng zhǐ,3
充满,充滿,chōng mǎn,3
先进,先進,xiān jìn,3
光,光,guāng,3
光明,光明,guāng míng,3
克服,克服,kè fú,3
全场,全場,quán chǎng,3
全球,全球,quán qiú,3
全面,全面,quán miàn,3
公共,公共,gōng gòng,3
公务员,公務員,gōng wù yuán,3
公布,公佈,gōng bù,3
公开,公開,gōng kāi,3
公民,公民,gōng mín,3
共同,共同,gòng tóng,3
共有,共有,gòng yǒu,3
关注,關注,guān zhù,3
关系,關係,guān xi,3
其实,其實,qí shí,3
其次,其次,qí cì,3
具体,具體,jù tǐ,3
具有,具有,jù yǒu,3
内,內,nèi,3
内容,內容,nèi róng,3
内心,內心,nèi xīn,3
写作,寫作,xiě zuò,3
农业,農業,nóng yè,3
农村,農村,nóng cūn,3
农民,農民,nóng mín,3
决定,決定,jué dìng,3
决心,決心,jué xīn,3
决赛,決賽,jué sài,3
准,准,zhǔn,3
凉水,涼水,liáng shuǐ,3
刀,刀,Dāo,3
分别,分別,fēn bié,3
分组,分組,fēn zǔ,3
分配,分配,fēn pèi,3
划船,划船,huá chuán,3
创业,創業,chuàng yè,3
创作,創作,chuàng zuò,3
创新,創新,chuàng xīn,3
创造,創造,chuàng zào,3
初,初,chū,3
初一,初一,chū yī,3
初中,初中,chū zhōng,3
初步,初步,chū bù,3
初级,初級,chū jí,3
判断,判斷,pàn duàn,3
利用,利用,lì yòng,3
到底,到底,dào dǐ,3
到达,到達,dào dá,3
制作,製作,zhì zuò,3
制定,制定,zhì dìng,3
制度,制度,zhì dù,3
制造,製造,zhì zào,3
前后,前後,qián hòu,3
前往,前往,qián wǎng,3
前进,前進,qián jìn,3
前面,前面,qián miàn,3
剧场,劇場,jù chǎng,3
力,力,Lì,3
力量,力量,lì liang,3
办理,辦理,bàn lǐ,3
功夫,功夫,gōng fu,3
功能,功能,gōng néng,3
功课,功課,gōng kè,3
加工,加工,jiā gōng,3
加强,加強,jiā qiáng,3
加快,加快,jiā kuài,3
动人,動人,dòng rén,3
动力,動力,dòng lì,3
化,化,huā,3
北部,北部,běi bù,3
区,區,Oū,3
区别,區別,qū bié,3
千万,千萬,qiān wàn,3
升,升,shēng,3
华人,華人,Huá rén,3
单元,單元,dān yuán,3
南部,南部,nán bù,3
卫生,衛生,wèi shēng,3
卫生间,衛生間,wèi shēng jiān,3
印象,印象,yìn xiàng,3
危害,危害,wēi hài,3
危险,危險,wēi xiǎn,3
厂,厂,hǎn,3
压,壓,yā,3
压力,壓力,yā lì,3
去世,去世,qù shì,3
及时,及時,jí shí,3
双,雙,Shuāng,3
双方,雙方,shuāng fāng,3
反复,反復,fǎn fù,3
反对,反對,fǎn duì,3
反应,反應,fǎn yìng,3
反正,反正,fǎn zhèng,3
发出,發出,fā chū,3
发动,發動,fā dòng,3
发展,發展,fā zhǎn,3
发明,發明,fā míng,3
发生,發生,fā shēng,3
发表,發表,fā biǎo,3
发言,發言,fā yán,3
发达,發達,fā dá,3
发送,發送,fā sòng,3
取消,取消,qǔ xiāo,3
受,受,shòu,3
受伤,受傷,shòu shāng,3
变为,變為,biàn wéi,3
变化,變化,biàn huà,3
古,古,Gǔ,3
古代,古代,gǔ dài,3
另一方面,另一方面,lìng yī fāng miàn,3
另外,另外,lìng wài,3
只好,只好,zhǐ hǎo,3
只是,只是,zhǐ shì,3
只有,只有,zhǐ yǒu,3
可乐,可樂,kě lè,3
可靠,可靠,kě kào,3
台,台,Tái,3
各,各,gè,3
各位,各位,gè wèi,3
各地,各地,gè dì,3
各种,各種,gè zhǒng,3
各自,各自,gè zì,3
合,合,gě,3
合作,合作,hé zuò,3
合格,合格,hé gé,3
合法,合法,hé fǎ,3
合理,合理,hé lǐ,3
同意,同意,tóng yì,3
后年,後年,hòu nián,3
后果,後果,hòu guǒ,3
后面,後面,hòu mian,3
否定,否定,fǒu dìng,3
否认,否認,fǒu rèn,3
听众,聽眾,tīng zhòng,3
听力,聽力,tīng lì,3
吵,吵,chǎo,3
吵架,吵架,chǎo jià,3
告别,告別,gào bié,3
员,員,yuán,3
员工,員工,yuán gōng,3
周围,周圍,zhōu wéi,3
命运,命運,mìng yùn,3
和平,和平,Hé píng,3
咖啡,咖啡,kā fēi,3
哈哈,哈哈,hā hā,3
商业,商業,shāng yè,3
商品,商品,shāng pǐn,3
啤酒,啤酒,pí jiǔ,3
因此,因此,yīn cǐ,3
团,團,tuán,3
团体,團體,tuán tǐ,3
团结,團結,tuán jié,3
困,困,kùn,3
困难,困難,kùn nan,3
围,圍,Wéi,3
国内,國內,guó nèi,3
国庆,國慶,Guó qìng,3
图,圖,tú,3
图画,圖畫,tú huà,3
土,土,Tǔ,3
地区,地區,dì qū,3
场合,場合,chǎng hé,3
场所,場所,chǎng suǒ,3
坚决,堅決,jiān jué,3
坚强,堅強,jiān qiáng,3
坚持,堅持,jiān chí,3
城,城,chéng,3
城市,城市,chéng shì,3
基本,基本,jī běn,3
基本上,基本上,jī běn shang,3
基础,基礎,jī chǔ,3
增加,增加,zēng jiā,3
增长,增長,zēng zhǎng,3
声明,聲明,shēng míng,3
处理,處理,chǔ lǐ,3
复印,複印,fù yìn,3
复杂,複雜,fù zá,3
外交,外交,wài jiāo,3
外文,外文,wài wén,3
外面,外面,wài miàn,3
大使馆,大使館,dà shǐ guǎn,3
大夫,大夫,dà fū,3
大概,大概,dà gài,3
大约,大約,dà yuē,3
天空,天空,tiān kōng,3
失去,失去,shī qù,3
头脑,頭腦,tóu nǎo,3
奇怪,奇怪,qí guài,3
女子,女子,nu:3 zǐ,3
奶茶,奶茶,nǎi chá,3
好奇,好奇,hào qí,3
好好,好好,hǎo hǎo,3
如何,如何,rú hé,3
始终,始終,shǐ zhōng,3
姑娘,姑娘,gū niang,3
媒体,媒體,méi tǐ,3
子女,子女,zǐ nu:3,3
存,存,cún,3
存在,存在,cún zài,3
学费,學費,xué fèi,3
安排,安排,ān pái,3
安装,安裝,ān zhuāng,3
完善,完善,wán shàn,3
完整,完整,wán zhěng,3
完美,完美,wán měi,3
定期,定期,dìng qī,3
实力,實力,shí lì,3
实行,實行,shí xíng,3
实际上,實際上,shí jì shàng,3
实验,實驗,shí yàn,3
实验室,實驗室,shí yàn shì,3
客观,客觀,kè guān,3
宣传,宣傳,xuān chuán,3
宣布,宣布,xuān bù,3
室,室,Shì,3
害怕,害怕,hài pà,3
家乡,家鄉,jiā xiāng,3
家具,家具,jiā jù,3
家属,家屬,jiā shǔ,3
容易,容易,róng yì,3
富,富,Fù,3
对待,對待,duì dài,3
对手,對手,duì shǒu,3
对方,對方,duì fāng,3
对象,對象,duì xiàng,3
导演,導演,dǎo yǎn,3
将来,將來,jiāng lái,3
将近,將近,jiāng jìn,3
就业,就業,jiù yè,3
就是,就是,jiù shì,3
尽量,儘量,jǐn liàng,3
屋子,屋子,wū zi,3
展开,展開,zhǎn kāi,3
属,屬,shǔ,3
属于,屬於,shǔ yú,3
工业,工業,gōng yè,3
工具,工具,gōng jù,3
工厂,工廠,gōng chǎng,3
工夫,工夫,gōng fū,3
工程师,工程師,gōng chéng shī,3
工资,工資,gōng zī,3
左右,左右,zuǒ yòu,3
巧,巧,qiǎo,3
已,已,yǐ,3
市场,市場,shì chǎng,3
布,佈,bù,3
希望,希望,xī wàng,3
带动,帶動,dài dòng,3
带领,帶領,dài lǐng,3
干吗,幹嗎,gàn má,3
年代,年代,nián dài,3
年初,年初,nián chū,3
年底,年底,nián dǐ,3
年纪,年紀,nián jì,3
并,並,bìng,3
并且,並且,bìng qiě,3
幸福,幸福,xìng fú,3
幸运,幸運,xìng yùn,3
广大,廣大,guǎng dà,3
广播,廣播,guǎng bō,3
庆祝,慶祝,qìng zhù,3
应当,應當,yīng dāng,3
应用,應用,yìng yòng,3
底下,底下,dǐ xia,3
建,建,jiàn,3
建成,建成,jiàn chéng,3
建立,建立,jiàn lì,3
建议,建議,jiàn yì,3
建设,建設,jiàn shè,3
开业,開業,kāi yè,3
开发,開發,kāi fā,3
开始,開始,kāi shǐ,3
开展,開展,kāi zhǎn,3
开放,開放,kāi fàng,3
张,張,Zhāng,3
强,強,Qiáng,3
强大,強大,qiáng dà,3
强烈,強烈,qiáng liè,3
强调,強調,qiáng diào,3
当中,當中,dāng zhōng,3
当初,當初,dāng chū,3
当地,當地,dāng dì,3
当然,當然,dāng rán,3
录,彔,lù,3
录音,錄音,lù yīn,3
形式,形式,xíng shì,3
形成,形成,xíng chéng,3
形状,形狀,xíng zhuàng,3
形象,形象,xíng xiàng,3
彩色,彩色,cǎi sè,3
影视,影視,yǐng shì,3
往往,往往,wǎng wǎng,3
得分,得分,dé fēn,3
心,心,xīn,3
必然,必然,bì rán,3
必要,必要,bì yào,3
志愿,志願,zhì yuàn,3
志愿者,志願者,zhì yuàn zhě,3
快速,快速,kuài sù,3
念,唸,niàn,3
思想,思想,sī xiǎng,3
性,性,xìng,3
性别,性別,xìng bié,3
性格,性格,xìng gé,3
总,總,zǒng,3
总是,總是,zǒng shì,3
总结,總結,zǒng jié,3
恐怕,恐怕,kǒng pà,3
情况,情況,qíng kuàng,3
情感,情感,qíng gǎn,3
意义,意義,yì yì,3
意外,意外,yì wài,3
感冒,感冒,gǎn mào,3
感受,感受,gǎn shòu,3
感情,感情,gǎn qíng,3
愿望,願望,yuàn wàng,3
慢慢,慢慢,màn màn,3
成功,成功,Chéng gōng,3
成员,成員,chéng yuán,3
成就,成就,chéng jiù,3
成果,成果,chéng guǒ,3
成熟,成熟,chéng shú,3
成立,成立,chéng lì,3
成长,成長,chéng zhǎng,3
房东,房東,fáng dōng,3
房屋,房屋,fáng wū,3
房租,房租,fáng zū,3
所,所,suǒ,3
所长,所長,suǒ cháng,3
手指,手指,shǒu zhǐ,3
手续,手續,shǒu xù,3
才能,才能,cái néng,3
打听,打聽,dǎ ting,3
打破,打破,dǎ pò,3
批准,批准,pī zhǔn,3
批评,批評,pī píng,3
技术,技術,jì shù,3
把,把,bǎ,3
把握,把握,bǎ wò,3
抓,抓,zhuā,3
抓住,抓住,zhuā zhù,3
报,報,bào,3
报到,報到,bào dào,3
报告,報告,bào gào,3
报道,報道,bào dào,3
拍,拍,pāi,3
持续,持續,chí xù,3
挂,掛,guà,3
指,指,zhǐ,3
指出,指出,zhǐ chū,3
指导,指導,zhǐ dǎo,3
按,按,àn,3
按照,按照,àn zhào,3
据说,據說,jù shuō,3
排名,排名,pái míng,3
接待,接待,jiē dài,3
接近,接近,jiē jìn,3
推动,推動,tuī dòng,3
推广,推廣,tuī guǎng,3
推开,推開,tuī kāi,3
推进,推進,tuī jìn,3
提前,提前,tí qián,3
提问,提問,tí wèn,3
握手,握手,wò shǒu,3
搬,搬,bān,3
搬家,搬家,bān jiā,3
播出,播出,bō chū,3
播放,播放,bō fàng,3
支,支,Zhī,3
支付,支付,zhī fù,3
支持,支持,zhī chí,3
收听,收聽,shōu tīng,3
收看,收看,shōu kàn,3
收费,收費,shōu fèi,3
收音机,收音機,shōu yīn jī,3
改进,改進,gǎi jìn,3
改造,改造,gǎi zào,3
放到,放到,fàng dào,3
故乡,故鄉,gù xiāng,3
效果,效果,xiào guǒ,3
救,捄,jiù,3
教材,教材,jiào cái,3
教练,教練,jiào liàn,3
敢,敢,gǎn,3
散步,散步,sàn bù,3
数量,數量,shù liàng,3
整,整,zhěng,3
整个,整個,zhěng gè,3
整体,整體,zhěng tǐ,3
整天,整天,zhěng tiān,3
整整,整整,zhěng zhěng,3
整理,整理,zhěng lǐ,3
整齐,整齊,zhěng qí,3
文件,文件,wén jiàn,3
文化,文化,wén huà,3
文字,文字,wén zì,3
文学,文學,wén xué,3
文明,文明,wén míng,3
文章,文章,wén zhāng,3
断,斷,duàn,3
方式,方式,fāng shì,3
旅行社,旅行社,lu:3 xíng shè,3
旅馆,旅館,lu:3 guǎn,3
日常,日常,rì cháng,3
旧,舊,jiù,3
早已,早已,zǎo yǐ,3
时,旹,shí,3
时代,時代,Shí dài,3
时刻,時刻,shí kè,3
明显,明顯,míng xiǎn,3
明确,明確,míng què,3
显得,顯得,xiǎn de,3
显然,顯然,xiǎn rán,3
显示,顯示,xiǎn shì,3
